question_id,topic,difficulty,question,gold_answer,generated_answer,gold_article_keys,retrieved_article_keys,retrieved_citations,token_f1,rouge_l,retrieval_gold_available,citation_present,citation_gold_match,grounded_citation_score,error_type_auto
Q114,İş Hukuku,medium,Haftalık çalışma süresi haftanın günlerine nasıl dağıtılabilir?,"Tarafların anlaşmasıyla haftalık normal çalışma süresi, işyerlerinde haftanın çalışılan günlerine günde on bir saati aşmamak koşuluyla farklı şekilde dağıtılabilir.","**Cevap:**

1. **Kısa cevap:**  
Haftalık çalışma süresi, genel olarak haftanın çalışılan günlerine eşit ölçüde bölünerek uygulanır. Ancak, tarafların anlaşmasıyla bu süre günde 11 saati aşmamak koşuluyla farklı şekilde dağıtılabilir.

2. **Şartlar / açıklama:**  
- Genel olarak haftalık çalışma süresi haftanın çalışılan günlerine eşit şekilde bölünür.  
- Tarafların anlaşmasıyla bu süre, günde 11 saati aşmamak koşuluyla farklı şekilde dağıtılabilir.  
- Bu dağılım sonucunda işçinin iki aylık süre içinde haftalık ortalama çalışma süresi, normal haftalık çalışma süresini aşamaz.  
- Toplu iş sözleşmeleri ile denkleştirme süresi dört aya kadar uzatılabilir.  
- Turizm sektöründe bu süre dört aylık değil, dört yerine altı aya kadar uzatılabilir.

3. **Dayanak maddeler:**  
- **İŞ KANUNU m.63**  
  > ""Tarafların anlaşması ile haftalık normal çalışma süresi, işyerlerinde haftanın çalışılan günlerine, günde onbir saati aşmamak koşulu ile farklı şekilde dağıtılabilir. Bu halde, iki aylık süre içinde işçinin haftalık ortalama çalışma süresi, normal haftalık çalışma süresini aşamaz. Denkleştirme süresi toplu iş sözleşmeleri ile dört aya kadar artırılabilir.""

4. **Not / sınırlılık:**  
- Bu düzenleme sadece İş Kanunu kapsamında çalışanlara uygulanır.  
- Diğer mevzuatlarda (örneğin Devlet Memurları Kanunu, Deniz İş Kanunu vb.) farklı çalışma süresi ve dağılımı düzenlemeleri yer alabilir.  
- Çalışma sürelerinin uygulama şekilleri, Çalışma ve Sosyal Güvenlik Bakanlığı tarafından hazırlanacak bir yönetmelikle düzenlenir.",1_5_4857_MADDE_63,1_5_4857_MADDE_63; 1_5_657_MADDE_99; 1_5_854_MADDE_26; 1_5_926_MADDE_2; 1_5_7245_MADDE_12; 1_5_4857_MADDE_46; 1_5_854_MADDE_41; 1_5_4857_MADDE_41; 1_5_4857_MADDE_76; 1_5_2802_MADDE_54,İŞ KANUNU m.63 | DEVLET MEMURLARI KANUNU m.99 | DENİZ İŞ KANUNU m.26 | TÜRK SİLÂHLI KUVVETLERİ PERSONEL KANUNU m.2 | ÇARŞI VE MAHALLE BEKÇİLERİ KANUNU m.12 | İŞ KANUNU m.46 | DENİZ İŞ KANUNU m.41 | İŞ KANUNU m.41 | İŞ KANUNU m.76 | HAKİMLER VE SAVCILAR KANUNU m.54,0.1690140845070422,0.1502347417840375,1.0,1.0,1.0,1.0,acceptable_automatic
Q009,Borçlar Hukuku,medium,Sözleşmelerde hata (yanılma) nedeniyle iptal hakkının kullanılma süresi nedir?,"Hata sebebiyle sözleşmeyi iptal hakkı, hatanın öğrenildiği tarihten başlayarak bir yıl içinde kullanılmalıdır. Bu süre hak düşürücü süredir.","1. **Kısa cevap**  
Sözleşmelerde hata (yanılma) nedeniyle iptal hakkının kullanılma süresi, **yanılmayı öğrenildiği tarihten itibaren bir yıldır**.

2. **Şartlar / açıklama**  
Yanılma nedeniyle sözleşmenin iptal edilmesi hakkı, yanılmanın öğrenildiği tarihten itibaren bir yıl içinde kullanılmalıdır. Bu süre, zarar gören tarafın sözleşmeden kopma hakkını kullanmaması durumunda, sözleşmenin onaylanmış sayılması anlamına gelir. Ayrıca, bu süre zarfında iptal davası açılmazsa, iptal hakkı zaman aşımına uğrar.

3. **Dayanak maddeler**  
- **TÜRK BORÇLAR KANUNU m.39**  
  ""Yanılma veya aldatma sebebiyle ya da korkutulma sonucunda sözleşme yapan taraf, yanılma veya aldatmayı öğrendiği ya da korkutmanın etkisinin ortadan kalktığı andan başlayarak bir yıl içinde sözleşme ile bağlı olmadığını bildirmez veya verdiği şeyi geri istemezse, sözleşmeyi onamış sayılır.""

4. **Not / sınırlılık**  
Bu süre, genel bir iptal süresi olarak geçerlidir. Ancak özel hukuk düzenlemelerinde (örneğin İş Kanunu veya Türk Ticaret Kanunu) farklı süreler öngörülmüş olabilir. Soruda belirtilen bağlamda bu tür özel süreler yer almamaktadır.",1_5_6098_MADDE_39,1_5_6098_MADDE_39; 1_5_6102_MADDE_1449; 1_5_4721_MADDE_152; 1_5_6098_MADDE_28; 1_5_6098_MADDE_281; 1_5_6098_MADDE_30; 1_5_6098_MADDE_33; 1_5_4857_MADDE_26; 1_5_6102_MADDE_1439; 1_5_4721_MADDE_559,TÜRK BORÇLAR KANUNU m.39 | TÜRK TİCARET KANUNU m.1449 | TÜRK MEDENİ KANUNU m.152 | TÜRK BORÇLAR KANUNU m.28 | TÜRK BORÇLAR KANUNU m.281 | TÜRK BORÇLAR KANUNU m.30 | TÜRK BORÇLAR KANUNU m.33 | İŞ KANUNU m.26 | TÜRK TİCARET KANUNU m.1439 | TÜRK MEDENİ KANUNU m.559,0.1728395061728395,0.1358024691358025,1.0,1.0,1.0,1.0,acceptable_automatic
Q093,Medeni Hukuk,medium,Altsoy bulunmayan durumda sağ kalan eşin miras payı ne kadardır?,"Mirasbırakanın altsoyu yoksa ve ana-baba zümresi mirasçı oluyorsa, sağ kalan eş mirasın yarısını alır.","1. **Kısa cevap:**  
Altsoy bulunmayan durumda sağ kalan eşin miras payı, mirasbırakanın ana ve babası ile birlikte mirasçı olması durumunda mirasın yarısıdır.

2. **Şartlar / açıklama:**  
Eğer mirasbırakanın altsoyu yoksa ve aynı zamanda ana ve babası da varsa, sağ kalan eş bu ana ve babanın yanı sıra mirasçı olur. Bu durumda sağ kalan eşin miras payı mirasın yarısıdır. Ancak, eğer ana ve baba da yoksa, sağ kalan eşin miras payı mirasın tamamı olur.

3. **Dayanak maddeler:**  
- TÜRK MEDENİ KANUNU m.499

4. **Not / sınırlılık:**  
Bu oranlar, mirasbırakanın altsoyu bulunmaması ve ana-baba ile birlikte mirasçı olma durumu çerçevesindedir. Miras paylaşımında diğer durumlar (örneğin, büyük ana ve baba gibi) farklı oranlar gösterebilir.",1_5_4721_MADDE_499,1_5_4721_MADDE_613; 1_5_4721_MADDE_499; 1_5_4721_MADDE_506; 1_5_4721_MADDE_497; 1_5_4721_MADDE_505; 1_5_4721_MADDE_496; 1_5_4721_MADDE_579; 1_5_4721_MADDE_276; 1_5_4721_MADDE_278; 1_5_4721_MADDE_255,TÜRK MEDENİ KANUNU m.613 | TÜRK MEDENİ KANUNU m.499 | TÜRK MEDENİ KANUNU m.506 | TÜRK MEDENİ KANUNU m.497 | TÜRK MEDENİ KANUNU m.505 | TÜRK MEDENİ KANUNU m.496 | TÜRK MEDENİ KANUNU m.579 | TÜRK MEDENİ KANUNU m.276 | TÜRK MEDENİ KANUNU m.278 | TÜRK MEDENİ KANUNU m.255,0.176,0.144,1.0,1.0,1.0,1.0,acceptable_automatic
Q144,Ceza Hukuku,medium,Akıl hastalığı ceza sorumluluğunu hangi durumda kaldırır?,İşlediği fiilin hukuki anlam ve sonuçlarını algılayamayan veya davranışlarını yönlendirme yeteneği önemli derecede azalmış olan akıl hastasına ceza verilmez.,"1. **Kısa cevap:**  
Akıl hastalığı, fiili işlediği sırada kişinin işlediği fiilin hukuki anlam ve sonuçlarını algılayamaması durumunda ceza sorumluluğunu kaldırır.

2. **Şartlar / açıklama:**  
Akıl hastalığı, kişinin fiili işlediği an itibarıyla fiilin hukuki anlam ve sonuçlarını algılayamaması veya bu fiille ilgili davranışlarını yönlendirme yeteneğinin önemli derecede azalmış olması durumunda ceza sorumluluğunu kaldırır. Bu durumda kişiye ceza verilmez, ancak güvenlik tedbiri uygulanır. Ayrıca, davranışlarını yönlendirme yeteneğinin kısmen azalmış olması durumunda da ceza indirimi veya güvenlik tedbiri uygulanabilir.

3. **Dayanak maddeler:**  
- **TÜRK CEZA KANUNU m.32**  
- **TÜRK CEZA KANUNU m.57**

4. **Not / sınırlılık:**  
Akıl hastalığından dolayı ceza sorumluluğunun kaldırılması, fiilin işlendiği andaki duruma göre değerlendirilir. Hastalığın geçici veya kalıcı olması, kişinin genel durumu ve fiilin niteliği gibi unsurlar da dikkate alınır. Ayrıca, bu durum sadece Türk Ceza Kanunu kapsamında değerlendirilir; idari cezalarda farklı hükümler geçerlidir (bkz. Kabahatler Kanunu m.11).",1_5_5237_MADDE_32,1_5_5237_MADDE_32; 1_5_5237_MADDE_31; 1_5_5326_MADDE_11; 1_5_5237_MADDE_57; 1_5_5275_MADDE_16; 1_5_4721_MADDE_474; 1_5_4721_MADDE_405; 1_5_4721_MADDE_409; 1_5_5275_MADDE_18; 1_5_4721_MADDE_15,TÜRK CEZA KANUNU m.32 | TÜRK CEZA KANUNU m.31 | KABAHATLER KANUNU m.11 | TÜRK CEZA KANUNU m.57 | CEZA VE GÜVENLİK TEDBİRLERİNİN İNFAZI HAKKINDA KANUN m.16 | TÜRK MEDENİ KANUNU m.474 | TÜRK MEDENİ KANUNU m.405 | TÜRK MEDENİ KANUNU m.409 | CEZA VE GÜVENLİK TEDBİRLERİNİN İNFAZI HAKKINDA KANUN m.18 | TÜRK MEDENİ KANUNU m.15,0.1772151898734177,0.1645569620253164,1.0,1.0,1.0,1.0,acceptable_automatic
Q045,İş Hukuku,easy,Haftalık çalışma süresi üst sınırı nedir ve bu süre nasıl bölüştürülür?,Haftalık normal çalışma süresi kural olarak en çok kırk beş saattir. Tarafların anlaşmasıyla bu süre işyerinde haftanın çalışılan günlerine farklı biçimde dağıtılabilir; ancak günlük çalışma süresi kanuni üst sınırları aşamaz.,"**Cevap:**

1. **Kısa cevap:**  
Haftalık çalışma süresi genel olarak **45 saattir** ve bu süre, işyerlerinde haftanın çalışılan günlerine eşit ölçüde bölünerek uygulanır. Ancak özel durumlarda bu süre farklı şekilde bölüştürülebilir.

2. **Şartlar / açıklama:**  
- Haftalık çalışma süresi genel olarak **45 saattir**.
- Bu süre, işyerlerinde haftanın çalışılan günlerine eşit ölçüde bölünerek uygulanır.
- Tarafların anlaşması ile haftalık normal çalışma süresi, işyerlerinde haftanın çalışılan günlerine, **günde 11 saati aşmamak koşuluyla** farklı şekilde dağıtılabilir.
- Bu dağıtım durumunda, **iki aylık süre içinde işçinin haftalık ortalama çalışma süresi**, normal haftalık çalışma süresini aşamaz.
- **Toplu iş sözleşmeleri** ile denkleştirme süresi **dört aya kadar** artırılabilir.
- **Turizm sektöründe**, denkleştirme süresi **altı aya kadar** artırılabilir.
- **Yer altı maden işlerinde**, haftalık çalışma süresi **en çok 37,5 saattir** ve günde en çok **7,5 saat** çalışılır.
- **Deniz işlerinde**, haftalık çalışma süresi genel olarak **48 saattir** ve bu süre haftanın iş günlerine eşit olarak bölünür.

3. **Dayanak maddeler:**  
- **İŞ KANUNU m.63**  
- **DENİZ İŞ KANUNU m.26**

4. **Not / sınırlılık:**  
- Bu süreler özel sektörde geçerlidir. Devlet memurlarında haftalık çalışma süresi **40 saattir** ve bu süre **Cumartesi ve Pazar günleri tatil olmak üzere** düzenlenir (Devlet Memurları Kanunu m.99).
- Sektöre özel düzenlemeler (örneğin turizm, madencilik",1_5_4857_MADDE_63,1_5_4857_MADDE_63; 1_5_657_MADDE_99; 1_5_854_MADDE_26; 1_5_926_MADDE_2; 1_5_4857_MADDE_41; 1_5_4857_MADDE_76; 1_5_854_MADDE_41; 1_5_4857_MADDE_69; 1_5_4857_MADDE_46; 1_5_4857_MADDE_68,İŞ KANUNU m.63 | DEVLET MEMURLARI KANUNU m.99 | DENİZ İŞ KANUNU m.26 | TÜRK SİLÂHLI KUVVETLERİ PERSONEL KANUNU m.2 | İŞ KANUNU m.41 | İŞ KANUNU m.76 | DENİZ İŞ KANUNU m.41 | İŞ KANUNU m.69 | İŞ KANUNU m.46 | İŞ KANUNU m.68,0.1785714285714285,0.1339285714285714,1.0,1.0,1.0,1.0,acceptable_automatic
Q085,Ceza Muhakemesi Hukuku,medium,İfade alma sırasında şüpheliye hangi haklar bildirilmelidir?,"Şüpheliye yüklenen suç anlatılmalı; müdafi seçme hakkı, susma hakkı, lehine delil toplanmasını isteme hakkı ve kişisel-ekonomik durumuna göre baro tarafından müdafi görevlendirilmesini isteyebileceği bildirilmelidir.","1. **Kısa cevap**  
İfade alma sırasında şüpheliye, suçun anlatılması, müdafi seçme hakkı, ifade vermemek hakkı, delil toplamak istemesi, kişisel ve ekonomik durumu hakkında bilgi alınması, işlemlerin kaydedilmesi ve tutanağın okunması gibi haklar bildirilmelidir.

2. **Şartlar / açıklama**  
Şüphelinin ifadesi alınırken, aşağıdaki hususlar dikkate alınmalıdır:  
- Şüphelinin kimliği saptanmalı ve kimlikle ilgili sorulara doğru cevap vermesi istenmelidir.  
- Yüklenen suç anlatılmalı.  
- Müdafi seçme hakkı ve hukuki yardım alma imkânı bildirilmelidir.  
- Şüphelinin ifade vermemek hakkına sahip olduğu söylenmelidir.  
- Şüphelinin, somut delillerin toplanmasını isteyebileceği ve aleyhindeki şüpheleri ortadan kaldırabileceği hatırlatılmalıdır.  
- Şüphelinin kişisel ve ekonomik durumu hakkında bilgi alınmalıdır.  
- İfade alma ve sorgu işlemleri kaydedilmeli ve tutanakta işlemle ilgili tüm bilgiler yer almalıdır.  
- Tutanak, ifade veren ve hazır bulunan müdafi tarafından okunmalı ve imzalanmalıdır.

3. **Dayanak maddeler**  
- CEZA MUHAKEMESİ KANUNU m.147  
- CEZA MUHAKEMESİ KANUNU m.148  
- CEZA MUHAKEMESİ KANUNU m.149  
- CEZA MUHAKEMESİ KANUNU m.169  
- CEZA MUHAKEMESİ KANUNU m.191  

4. **Not / sınırlılık**  
Yukarıdaki haklar, ifade alma ve sorgu sırasında uygulanması gereken temel usullerdir. Bu işlemler, şüphelinin hukuki korunma hakkı çerçevesinde yürütülmelidir. Maddi ve yasal usullerin ihlali durum",1_5_5271_MADDE_147,1_5_5271_MADDE_147; 1_5_5271_MADDE_149; 1_5_5271_MADDE_145; 1_5_5271_MADDE_148; 1_5_5271_MADDE_154; 1_5_5271_MADDE_191; 1_5_5271_MADDE_2; 1_5_5271_MADDE_169; 1_5_5271_MADDE_90; 1_5_5271_MADDE_106,CEZA MUHAKEMESİ KANUNU m.147 | CEZA MUHAKEMESİ KANUNU m.149 | CEZA MUHAKEMESİ KANUNU m.145 | CEZA MUHAKEMESİ KANUNU m.148 | CEZA MUHAKEMESİ KANUNU m.154 | CEZA MUHAKEMESİ KANUNU m.191 | CEZA MUHAKEMESİ KANUNU m.2 | CEZA MUHAKEMESİ KANUNU m.169 | CEZA MUHAKEMESİ KANUNU m.90 | CEZA MUHAKEMESİ KANUNU m.106,0.1791044776119403,0.1194029850746268,1.0,1.0,1.0,1.0,acceptable_automatic
Q002,Anayasa Hukuku,medium,Milletlerarası antlaşmaların Anayasa'ya aykırılığı iddiasıyla iptal davası açılabilir mi? İstisnaları nelerdir?,Milletlerarası antlaşmaların Anayasa’ya aykırılığı iddiasıyla Anayasa Mahkemesinde iptal davası açılamaz. Usulüne göre yürürlüğe konulmuş temel hak ve özgürlüklere ilişkin antlaşmalarla kanunların çatışması halinde antlaşma hükümleri esas alınır.,"1. **Kısa cevap**  
Milletlerarası antlaşmaların Anayasa'ya aykırılığı iddiasıyla Anayasa Mahkemesine iptal davası açılamaz. Ancak, bu kural bazı istisnalar hariçtir.

2. **Şartlar / açıklama**  
Usulüne göre yürürlüğe konulmuş milletlerarası antlaşmalar, Anayasaya aykırılık iddiasıyla Anayasa Mahkemesine karşı iptal davası açılamaz. Bu kural, antlaşmaların kanun hükmünde bulunduğu ve bu tür davaların Anayasa Mahkemesi yetkisi dışında olduğu için geçerlidir. Ancak, bu kural bazı özel mevzuatlar için geçerli değildir. Bu mevzuatlar, 1982 Anayasası'ndan önce kabul edilmiş ve temel reformları içeren bazı kanunlardır. Bu kanunların Anayasaya aykırılığı iddiası da reddedilmiştir.

3. **Dayanak maddeler**  
- **ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.42**  
  (1) Usulüne göre yürürlüğe konulmuş milletlerarası andlaşmalar aleyhine şekil ve esas bakımından iptal davası açılamaz ve mahkemeler tarafından Anayasaya aykırılık iddiası ileri sürülemez.  
- **TÜRKİYE CUMHURİYETİ ANAYASASI m.90**  
  Usulüne göre yürürlüğe konulmuş Milletlerarası andlaşmalar kanun hükmündedir. Bunlar hakkında Anayasaya aykırılık iddiası ile Anayasa Mahkemesine başvurulamaz.

4. **Not / sınırlılık**  
Bu kural, sadece usulüne göre yürürlüğe konulmuş milletlerarası antlaşmalar için geçerlidir. Ayrıca, 1982 Anayasası'ndan önce kabul edilmiş bazı reform kanunları için",1_5_2709_MADDE_90,1_5_6216_MADDE_42; 1_5_2709_MADDE_90; 1_5_2709_MADDE_148; 1_5_2709_MADDE_150; 1_5_6216_MADDE_38; 1_5_6216_MADDE_43; 1_5_6216_MADDE_37; 1_5_6216_MADDE_35; 1_5_6216_MADDE_40; 1_5_2709_MADDE_152,ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.42 | TÜRKİYE CUMHURİYETİ ANAYASASI m.90 | TÜRKİYE CUMHURİYETİ ANAYASASI m.148 | TÜRKİYE CUMHURİYETİ ANAYASASI m.150 | ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.38 | ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.43 | ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.37 | ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.35 | ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.40 | TÜRKİYE CUMHURİYETİ ANAYASASI m.152,0.18,0.1699999999999999,1.0,1.0,1.0,1.0,acceptable_automatic
Q015,Borçlar Hukuku,medium,"Genel vekaletname ile ""taşınmaz devri"" veya ""bağışlama"" yapılabilir mi?","Genel vekâletname, taşınmaz devri veya bağışlama gibi olağanüstü işlemler için yeterli değildir. Bu işlemlerin yapılabilmesi için vekile açık ve özel yetki verilmiş olması gerekir.","**Cevap:**

1. **Kısa cevap:**  
Genel vekaletname ile ""taşınmaz devri"" veya ""bağışlama"" yapılamaz.

2. **Şartlar / açıklama:**  
Genel vekaletname, vekilin genel olarak görülecek işin niteliğine göre yetki sahibi olmasına rağmen, vekil özel olarak yetkili kılınmadıkça taşınmaz devri veya bağışlama gibi işlemler yapamaz. Bu işlemler, kanunca özel yetki gerektiren hukuki işlemlerdir ve genel vekalet yetkisi bu tür işlemleri kapsamaz.

3. **Dayanak maddeler:**  
- **TÜRK BORÇLAR KANUNU m.504:** Vekil, özel olarak yetkili kılınmadıkça taşınmazı devredemez ve bağışlama yapamaz.  
- **TÜRK MEDENİ KANUNU m.462:** Taşınmaz devri gibi işlemler vesayet makamının izniyle yapılır.  
- **TÜRK BORÇLAR KANUNU m.288:** Bağışlama sözleşmeleri yazılı ve resmî şekilde yapılması gerekir; vekilin yetkisi bu işlemi kapsamaz.

4. **Not / sınırlılık:**  
Bu cevap, sadece verilen mevzuat bağlamına dayanmaktadır. Genel vekaletname ile taşınmaz devri veya bağışlama yapılabilmesi için özel yetki verilmesi gerekir.",1_5_6098_MADDE_504,1_5_6098_MADDE_504; 1_5_4721_MADDE_429; 1_5_4721_MADDE_706; 1_5_4721_MADDE_462; 1_5_6098_MADDE_286; 1_5_1512_MADDE_89; 1_5_6098_MADDE_288; 1_5_6098_MADDE_548; 1_5_4721_MADDE_444; 1_5_3402_MADDE_35,TÜRK BORÇLAR KANUNU m.504 | TÜRK MEDENİ KANUNU m.429 | TÜRK MEDENİ KANUNU m.706 | TÜRK MEDENİ KANUNU m.462 | TÜRK BORÇLAR KANUNU m.286 | NOTERLİK KANUNU m.89 | TÜRK BORÇLAR KANUNU m.288 | TÜRK BORÇLAR KANUNU m.548 | TÜRK MEDENİ KANUNU m.444 | KADASTRO KANUNU m.35,0.1830065359477124,0.1699346405228758,1.0,1.0,1.0,1.0,acceptable_automatic
Q013,Borçlar Hukuku,hard,"Aşırı ifa güçlüğü (uyarlama) talebi için gereken ""öngörülemezlik"" kriterinin unsurları nelerdir?","Aşırı ifa güçlüğünde olay, sözleşme kurulduktan sonra ortaya çıkan ve borçludan kaynaklanmayan olağanüstü bir durum olmalıdır. Bu durum taraflarca öngörülmemiş veya öngörülmesi beklenemeyecek nitelikte olmalı ve edimler arasındaki dengeyi borçlu aleyhine dürüstlük kuralına aykırı düşecek ölçüde bozmalıdır.","**Cevap:**

1. **Kısa cevap:**  
Aşırı ifa güçlüğü (uyarlama) talebi için gereken ""öngörülemezlik"" kriterinin unsurları, olayın sözleşmenin yapıldığı sırada taraflarca öngörülmemiş ve öngörülmesi de beklenmeyen olmasıdır.

2. **Şartlar / açıklama:**  
""Öngörülemezlik"" kriteri, sözleşmenin yapıldığı sırada taraflarca öngörülmeyen ve öngörülmesi de beklenmeyen bir olayın söz konusu olması anlamına gelir. Bu olay, borçlunun sorumlu tutulamayacak bir sebepten kaynaklanmalı ve sözleşmenin ifasını borçlunun aleyhine dürüstlük kurallarına aykırı bir şekilde zorlamalıdır. Bu durumda borçlu, sözleşmenin yeni koşullara uyarlanmasını talep edebilir.

3. **Dayanak maddeler:**  
- **TÜRK BORÇLAR KANUNU m.138**  
- **TÜRK BORÇLAR KANUNU m.480**

4. **Not / sınırlılık:**  
Verilen bağlamda, ""öngörülemezlik"" kriteri sadece sözleşmenin yapıldığı sırada taraflarca öngörülmemiş ve öngörülmesi beklenmeyen olaylara dayanmaktadır. Bu kavramın daha detaylı unsurları bağlamda yer almamaktadır.",1_5_6098_MADDE_138,1_5_6098_MADDE_138; 1_5_6098_MADDE_480; 1_5_4735_MADDE_24; 1_5_6098_MADDE_137; 1_5_4734_MADDE_21; 1_5_6100_MADDE_305; 1_5_4721_MADDE_408; 1_5_6100_MADDE_389; 1_5_6098_MADDE_28; 1_5_6100_MADDE_193,TÜRK BORÇLAR KANUNU m.138 | TÜRK BORÇLAR KANUNU m.480 | KAMU İHALE SÖZLEŞMELERİ KANUNU m.24 | TÜRK BORÇLAR KANUNU m.137 | KAMU İHALE KANUNU m.21 | HUKUK MUHAKEMELERİ KANUNU m.305 | TÜRK MEDENİ KANUNU m.408 | HUKUK MUHAKEMELERİ KANUNU m.389 | TÜRK BORÇLAR KANUNU m.28 | HUKUK MUHAKEMELERİ KANUNU m.193,0.1866666666666666,0.1199999999999999,1.0,1.0,1.0,1.0,acceptable_automatic
Q125,Anayasa Hukuku,easy,Kanun önünde eşitlik ilkesi neyi ifade eder?,"Herkes, dil, ırk, renk, cinsiyet, siyasi düşünce, felsefi inanç, din, mezhep ve benzeri sebeplerle ayırım gözetilmeksizin kanun önünde eşittir.","**Cevap:**

1. **Kısa cevap:**  
Kanun önünde eşitlik ilkesi, bireylerin kanunun uygulanmasında, cinsiyet, ırk, din, siyasi düşünce gibi kişisel özelliklerine bakılmaksızın eşit muamele görmesini ifade eder.

2. **Şartlar / açıklama:**  
Bu ilke, herkesin hukuki hak ve sorumluluklarda eşitlikle yer almasını, devletin bireyler arasında ayrımcılık yapmamasını ve adaletin herkes için aynı şekilde sağlanmasını temin eder. Ayrıca, bu eşitlik ilkesi, özel gruplara yönelik tedbirlerin (örneğin çocuklar, yaşlılar, engelliler) eşitlik ilkesine aykırı sayılması dışında, herkes için geçerlidir.

3. **Dayanak maddeler:**  
- **TÜRKİYE CUMHURİYETİ ANAYASASI m.10:** Herkes, dil, ırk, renk, cinsiyet, siyasi düşünce, felsefi inanç, din, mezhep ve benzeri sebeplerle ayırım gözetilmeksizin kanun önünde eşittir.  
- **TÜRKİYE İNSAN HAKLARI VE EŞİTLİK KURUMU KANUNU m.3:** Herkes, hukuken tanınmış hak ve hürriyetlerden yararlanmada eşittir.  
- **TÜRKİYE CUMHURİYETİ ANAYASASI m.9:** Yargı yetkisinin bağımsız ve tarafsız mahkemelerce kullanılmasıyla kanun önünde eşitlik ilkesi temin edilir.  
- **SİYASİ PARTİLER KANUNU m.83:** Siyasi partilerin, herkesin kanun önünde eşit olduğu prensibine aykırı faaliyet gösteremeyeceği belirtilmiştir.  
- **TÜRK MEDENİ KANUNU m.8:** Her insanın hak ehliyeti olduğu ve hukuk düzeninin sınırları içinde haklara ve borçlara ehil olmada eşit olduğu if",1_5_2709_MADDE_10,1_5_2709_MADDE_10; 1_5_5237_MADDE_2; 1_5_6701_MADDE_2; 1_5_4982_MADDE_1; 1_5_6701_MADDE_1; 1_5_6701_MADDE_3; 1_5_2820_MADDE_83; 1_5_2709_MADDE_9; 1_5_4721_MADDE_8; 1_5_5237_MADDE_3,TÜRKİYE CUMHURİYETİ ANAYASASI m.10 | TÜRK CEZA KANUNU m.2 | TÜRKİYE İNSAN HAKLARI VE EŞİTLİK KURUMU KANUNU m.2 | BİLGİ EDİNME HAKKI KANUNU m.1 | TÜRKİYE İNSAN HAKLARI VE EŞİTLİK KURUMU KANUNU m.1 | TÜRKİYE İNSAN HAKLARI VE EŞİTLİK KURUMU KANUNU m.3 | SİYASİ PARTİLER KANUNU m.83 | TÜRKİYE CUMHURİYETİ ANAYASASI m.9 | TÜRK MEDENİ KANUNU m.8 | TÜRK CEZA KANUNU m.3,0.187192118226601,0.187192118226601,1.0,1.0,1.0,1.0,acceptable_automatic
